name,amplitude,sd,CRLB(%),chem shift(ppm),sd(ppm),CRLB(cs%) ,LW(Hz),sd(Hz),CRLB(LW%),phase(deg),sd(deg),CRLB(phase%),g,g_sd,g (%),SNR
BATP,2.5944737959034567,0.06766643918178017,3.5902196861218045,-16.155576869912675,0.005692326683487071,0.04850252862488537,47.26712671230947,2.017577749550423,5.875814156032768,0.27879102171880277,0.3812272443419147,188.23578361420596,0.0,0.0,,8.83380024520974
AATP,2.832561381325276,0.05268987917418258,2.560618608661893,-7.5055029854347515,0.0023383353608910046,0.04288683793662903,24.03622076303259,0.8308866823970849,4.758528059225322,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,9.644453323996482
GATP,2.9351759365430055,0.056654778059827424,2.657048377621793,-2.460770326737516,0.0030857154433399955,0.17261630944657558,32.40469632949502,1.0665553727509878,4.530774990640823,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,9.993840735222507
UDPG,0.013994416425448694,0.014675932703652849,144.36025602666197,-9.75801676378762,0.011656671734732752,0.16444097041434563,0.00022276209851289277,5.623078719182625,3474798.4009775026,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,0.04764892189155726
NAD,0.49278780999347527,0.05578501800134759,15.583128568329096,-8.243181044173188,0.013081379328355803,0.2184518441552541,32.43460230442805,4.848205788873666,20.57640415034054,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,1.677869741305616
PCr,4.43491765089729,0.03405624147588967,1.0570808170000383,-0.0003204259649693266,0.0006534353547867931,280.7190949334062,15.753740105800466,0.16827853321228434,1.4704222570621195,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,15.10023986129298
GPC,1.3392924363519878,0.040223839080423,4.134329908249916,2.949922021936072,0.002419829126050201,0.1129200824421822,20.316193892943648,0.8375500896130936,5.674994672706078,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,4.560093022074209
GPE,0.8385944562189666,0.039485148106900306,6.481548978960433,3.5053843187774114,0.003622710939410344,0.1422640183333296,19.657076510613997,1.2715731538224404,8.904703001019703,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,2.855290319245257
Pin,0.8182623915275,0.05065648275374182,8.521959516019836,4.8164379785984375,0.004300732397780936,0.12291743502607932,21.245324716575496,1.6446807286668894,10.65651682421764,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,2.786062640653671
Pex,0.26425642458125653,0.059789339993451984,31.145494034781695,5.202723020727945,0.022027903705376876,0.5828267492454042,29.45043367301178,8.483080384208678,39.65143236049217,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,0.8997541127414872
PC,0.29856072871613376,0.038948476103733094,17.957869173981077,6.238066688884166,0.009147265535368184,0.20185443508207615,18.38892710928892,3.269040304350239,24.471517748815288,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,1.0165552038748449
PE,2.2393896273273346,0.04329584172268369,2.6614208563609365,6.759477394143028,0.0017794770367383582,0.036239007110934536,22.730017801313082,0.6005983988273579,3.637319213902976,0.27879102171880277,0.3812272438114803,188.23578361420596,0.0,0.0,,7.62479107333427
